Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
3.301281,-0.118444,0.09067345,-1.170213,-0.4157808,-0.341989,-0.192909,0.8203389,
3.305815,-0.1184289,0.09074879,-1.170251,-0.4155962,-0.3421384,-0.192814,0.8203926,
3.312653,-0.1185181,0.090765,-1.170221,-0.415536,-0.3421917,-0.1926882,0.8204303,
3.323909,-0.1185465,0.0907793,-1.170185,-0.415387,-0.3422427,-0.1926096,0.820503,
3.334931,-0.1186852,0.09088898,-1.17015,-0.4150645,-0.3423974,-0.1923517,0.8206621,
3.346082,-0.118784,0.09084511,-1.170125,-0.4145046,-0.3425415,-0.1919747,0.8209732,
3.357487,-0.1187449,0.09083843,-1.170159,-0.4141753,-0.3426496,-0.1916851,0.8211619,
3.368291,-0.118716,0.09083176,-1.170121,-0.4138244,-0.3427062,-0.1914585,0.821368,
3.379398,-0.1187224,0.09085846,-1.170021,-0.4136529,-0.342748,-0.1912552,0.8214843,
3.390544,-0.1187792,0.09079742,-1.170073,-0.4133573,-0.3427962,-0.1910804,0.8216537,
3.401655,-0.1187611,0.09087849,-1.169988,-0.4131896,-0.3427886,-0.1910031,0.8217592,
3.412772,-0.11871,0.0908432,-1.170009,-0.4131331,-0.3427618,-0.1909828,0.8218035,
3.423602,-0.1187115,0.09086514,-1.170039,-0.4129634,-0.3427439,-0.190949,0.8219041,
3.434879,-0.1187258,0.09087563,-1.170072,-0.4131111,-0.3426911,-0.1910743,0.8218228,
3.445998,-0.1187491,0.09089375,-1.170078,-0.4132325,-0.3426562,-0.1912197,0.8217424,
3.456973,-0.1188059,0.09095287,-1.170039,-0.4133662,-0.3426314,-0.1913171,0.8216629,
3.468133,-0.1187844,0.09090424,-1.170036,-0.4135965,-0.3425418,-0.1914402,0.8215557,
3.47945,-0.118788,0.09096336,-1.170003,-0.4136803,-0.3424989,-0.1915886,0.8214968,
3.490867,-0.1187727,0.09095001,-1.170007,-0.4139524,-0.342329,-0.1918202,0.8213764,
3.501549,-0.1187418,0.09096241,-1.170096,-0.4141687,-0.3423497,-0.1918832,0.8212441,
3.512733,-0.1187072,0.09095097,-1.170119,-0.4143299,-0.3422781,-0.1919164,0.8211849,
3.523851,-0.1186798,0.09094906,-1.170142,-0.414637,-0.3422423,-0.1920684,0.8210092,
3.534823,-0.1186609,0.09092522,-1.170154,-0.4147409,-0.3421093,-0.1921746,0.8209873,
3.545967,-0.1185684,0.09087181,-1.170174,-0.4150254,-0.3421419,-0.192359,0.8207867,
3.557018,-0.1185069,0.09086323,-1.170236,-0.4151959,-0.3420244,-0.1924954,0.8207175,
3.570426,-0.118475,0.09086418,-1.170216,-0.4152582,-0.3420429,-0.1926658,0.8206382,
3.579306,-0.1184595,0.09086418,-1.17021,-0.4153377,-0.3420208,-0.1926785,0.8206043,
3.590353,-0.1184826,0.09088135,-1.170164,-0.4152408,-0.3419828,-0.1927314,0.8206567,
