Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
3.357041,0.0946126,0.09300327,-0.7731829,-0.2424015,0.4341042,0.6843736,0.5333177,
3.367841,0.09459329,0.09298897,-0.7731647,-0.2422829,0.4336621,0.6847565,0.5332398,
3.378964,0.0946126,0.09301186,-0.7731361,-0.2421265,0.4337234,0.6847259,0.5333003,
3.390069,0.09455729,0.09296608,-0.7730675,-0.2419085,0.4336257,0.6848429,0.5333284,
3.401203,0.09454727,0.09300423,-0.7731009,-0.2420157,0.4334241,0.684993,0.5332509,
3.412292,0.09448409,0.09307861,-0.7730217,-0.2419661,0.4333946,0.6850394,0.5332379,
3.423156,0.09453726,0.09303761,-0.7730474,-0.2418842,0.4335587,0.6847921,0.5334592,
3.434445,0.09465551,0.09298992,-0.7730799,-0.2420661,0.4336314,0.6845884,0.5335789,
3.445564,0.09467554,0.09293079,-0.773138,-0.2419375,0.4336418,0.6844053,0.5338637,
3.456536,0.09470749,0.09298897,-0.7731905,-0.2419323,0.4337951,0.6841454,0.5340747,
3.467703,0.09467459,0.09303379,-0.7731791,-0.2417662,0.4338623,0.6838452,0.5344795,
3.478956,0.0947361,0.09301186,-0.7732325,-0.241569,0.4340919,0.6833524,0.5350123,
3.490382,0.09479403,0.09304047,-0.7732515,-0.2412751,0.4344206,0.6827184,0.5356871,
3.501122,0.09486318,0.09301949,-0.7732592,-0.2411529,0.4347272,0.6823903,0.5359113,
3.512272,0.09484482,0.09299755,-0.773344,-0.2413649,0.4348813,0.6821641,0.5359789,
3.523402,0.09484696,0.09309578,-0.7734232,-0.2416443,0.4350743,0.6820467,0.5358459,
3.534362,0.09491825,0.09309006,-0.7734985,-0.2416394,0.4352798,0.6817468,0.5360627,
3.545538,0.09482908,0.09317589,-0.773469,-0.2414776,0.4353665,0.6816013,0.5362502,
3.556579,0.09492779,0.09310341,-0.7734213,-0.241347,0.4352022,0.6816853,0.5363355,
3.569963,0.09510183,0.09315777,-0.7734947,-0.2413644,0.435568,0.68131,0.5365077,
3.578878,0.09512496,0.0930624,-0.7735796,-0.2413636,0.435599,0.6812973,0.536499,
3.589878,0.09532046,0.0929966,-0.7736139,-0.2411479,0.4356931,0.6811407,0.5367183,
3.600954,0.09525967,0.09297562,-0.7736807,-0.2409346,0.4358556,0.6810263,0.5368273,
3.612068,0.09517288,0.09310722,-0.7737961,-0.24098,0.4358612,0.6809733,0.5368697,
3.623337,0.09511614,0.09312057,-0.7737951,-0.2409296,0.4360835,0.6807449,0.5370014,
3.63446,0.09505725,0.09321499,-0.773778,-0.2411458,0.4359911,0.6807922,0.5369195,
3.645446,0.09502673,0.09326363,-0.7738008,-0.241128,0.436121,0.6806929,0.5369478,
3.656762,0.09504509,0.09322834,-0.7737226,-0.2411605,0.4359089,0.6808496,0.5369068,
3.668164,0.09505248,0.09319878,-0.7737484,-0.2411124,0.4359431,0.6808167,0.5369424,
3.679514,0.09504485,0.09313107,-0.7736931,-0.2411358,0.4358965,0.6808646,0.5369089,
3.690796,0.09516406,0.09319401,-0.7736053,-0.2411899,0.4359501,0.6808659,0.5368394,
3.702141,0.09516501,0.09318733,-0.7736073,-0.2413154,0.4358815,0.6809369,0.5367486,
3.713613,0.0950408,0.0932703,-0.7736797,-0.2414046,0.4359139,0.680983,0.5366239,
3.724861,0.09506106,0.09321404,-0.773674,-0.2414362,0.4358154,0.6810859,0.536559,
3.736159,0.09510612,0.09317493,-0.7736692,-0.2414761,0.4358124,0.6811295,0.5364881,
3.747634,0.09509802,0.09318352,-0.7736807,-0.2415355,0.4358213,0.6811724,0.5363997,
3.758769,0.0948348,0.0931921,-0.7736683,-0.2415581,0.4358847,0.6811002,0.5364297,
3.770245,0.09502411,0.09309196,-0.7734947,-0.241598,0.4357727,0.6811689,0.5364156,
3.781451,0.09503388,0.09309196,-0.773488,-0.2416138,0.4358616,0.6811103,0.5364105,
3.792942,0.09503126,0.09311771,-0.7736311,-0.2416531,0.4357999,0.6812431,0.5362742,
3.80424,0.09509826,0.09311485,-0.7736197,-0.2420373,0.4356863,0.681538,0.5358185,
3.815569,0.09504557,0.09320164,-0.7736492,-0.2423625,0.4353538,0.6821087,0.5352151,
3.827034,0.09496117,0.09317207,-0.7736073,-0.2424361,0.434716,0.682898,0.5346934,
3.838254,0.0948658,0.09304714,-0.7735662,-0.242309,0.4348942,0.6829775,0.5345046,
3.849589,0.09489489,0.09304619,-0.773509,-0.2424521,0.4344631,0.6834431,0.5341949,
3.861026,0.09489226,0.09303665,-0.7734938,-0.2422674,0.4345665,0.6834282,0.5342138,
3.872243,0.09488773,0.09302902,-0.7734909,-0.2424891,0.4345033,0.6836038,0.5339399,
3.88354,0.09475565,0.09307003,-0.7734346,-0.2424364,0.4343145,0.6838003,0.5338659,
