Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
2.895773,-0.009186268,1.042548,-1.092919,0.869787,-0.4878281,0.06363541,0.03801015,
2.906972,-0.009071112,1.042544,-1.092877,0.8698011,-0.48782,0.06350754,0.03800682,
2.917956,-0.009108543,1.04257,-1.092771,0.8698431,-0.4877509,0.06350591,0.03793501,
2.929051,-0.009028435,1.042521,-1.092779,0.8698977,-0.4876656,0.06341527,0.03793108,
2.940208,-0.008869171,1.042523,-1.092736,0.8698918,-0.4876997,0.06325257,0.03790023,
2.951248,-0.00862956,1.042576,-1.092752,0.8698785,-0.4877081,0.06331802,0.03798898,
2.962396,-0.008482218,1.042564,-1.092697,0.8698662,-0.4877123,0.06337296,0.03812387,
2.973524,-0.008326054,1.04254,-1.092715,0.8698461,-0.4877357,0.06347985,0.03810393,
2.984587,-0.008156538,1.042562,-1.092641,0.8698015,-0.487794,0.06374128,0.03794011,
2.995595,-0.008075237,1.042502,-1.092561,0.8697926,-0.4878029,0.06383543,0.03787093,
3.007265,-0.007980347,1.042523,-1.092471,0.8698309,-0.4877424,0.06380963,0.03781482,
3.017962,-0.007839203,1.042524,-1.092331,0.8698431,-0.4877387,0.0638032,0.03759092,
3.029058,-0.007735252,1.042579,-1.092204,0.8698513,-0.4877316,0.06397707,0.03719581,
3.040212,-0.007719278,1.042659,-1.092119,0.8698674,-0.4877174,0.06411029,0.03677418,
3.051215,-0.007615328,1.042667,-1.091999,0.869919,-0.4876413,0.06415349,0.03648698,
3.062149,-0.007534266,1.042692,-1.091888,0.8699258,-0.4876291,0.06427857,0.036267,
3.073431,-0.007432699,1.042676,-1.091758,0.869985,-0.4875147,0.06448976,0.03600784,
3.084519,-0.007346869,1.042708,-1.091634,0.8700044,-0.4874595,0.06469934,0.03591026,
3.095663,-0.007107019,1.042746,-1.091694,0.8699871,-0.4874736,0.06494427,0.03569529,
3.106717,-0.006933689,1.042876,-1.091658,0.8699189,-0.4876018,0.06500127,0.03550421,
3.117846,-0.006877422,1.042928,-1.091548,0.8698645,-0.4877101,0.06500552,0.03533994,
3.128921,-0.006808996,1.043046,-1.091481,0.8697678,-0.4878945,0.064971,0.03523965,
3.142752,-0.006762028,1.043152,-1.091301,0.8697105,-0.4880059,0.06489057,0.03525931,
3.151247,-0.00672555,1.043247,-1.091235,0.8696691,-0.4880823,0.06486817,0.0352629,
3.162281,-0.006711483,1.043307,-1.091079,0.8696637,-0.4881105,0.06468437,0.0353452,
3.173398,-0.006679296,1.043314,-1.09105,0.8696681,-0.4881366,0.06448791,0.03523479,
3.184538,-0.00666976,1.043325,-1.090947,0.8696774,-0.488133,0.06444353,0.03513484,
3.195665,-0.00693202,1.043163,-1.090798,0.8697009,-0.4880725,0.06444885,0.03538208,
3.20674,-0.007040977,1.043064,-1.090661,0.8697574,-0.487957,0.06445763,0.03556941,
3.217757,-0.007085562,1.043003,-1.090574,0.8698487,-0.4878121,0.06434947,0.03552141,
3.228976,-0.007219791,1.042925,-1.090418,0.8699301,-0.4877047,0.06404982,0.03554364,
3.24007,-0.007266521,1.043009,-1.090205,0.8699601,-0.4876876,0.0638004,0.0354954,
3.251306,-0.007408619,1.043053,-1.090077,0.8700153,-0.4876249,0.06351517,0.03551365,
3.265512,-0.007462025,1.043084,-1.089972,0.870085,-0.4875389,0.06321368,0.03552456,
3.273858,-0.007535934,1.043073,-1.08981,0.8701418,-0.4874763,0.06296876,0.03542711,
3.301674,-0.007579327,1.043114,-1.089581,0.870212,-0.4874162,0.06248856,0.03538187,
3.306207,-0.007575989,1.043177,-1.089477,0.8701977,-0.4874891,0.06222545,0.03518929,
3.313037,-0.007604361,1.04325,-1.08935,0.870207,-0.4875154,0.06197338,0.03504099,
3.324305,-0.007617474,1.043308,-1.089277,0.8701975,-0.4875713,0.06170977,0.03496478,
3.335352,-0.007614374,1.043369,-1.089201,0.8702499,-0.4875273,0.06141642,0.03479133,
3.346481,-0.007598877,1.043461,-1.089141,0.8702906,-0.487508,0.06097177,0.03482258,
3.35788,-0.00750494,1.043578,-1.089159,0.8702915,-0.487564,0.06059485,0.03467485,
3.368686,-0.007531166,1.043681,-1.089082,0.8703269,-0.4875592,0.06017249,0.03458814,
3.37979,-0.007516384,1.043752,-1.08906,0.8703247,-0.4876261,0.05969575,0.03452713,
3.390936,-0.007518768,1.04391,-1.089002,0.8703441,-0.4876579,0.05912413,0.03457285,
3.402072,-0.00752449,1.04401,-1.089013,0.870308,-0.4877756,0.05867685,0.03458319,
3.413175,-0.007374287,1.044093,-1.089105,0.8702419,-0.4879469,0.0582173,0.03460537,
3.423999,-0.007219315,1.04425,-1.089117,0.8701672,-0.4881521,0.05776377,0.03434908,
3.435275,-0.0070436,1.044261,-1.0892,0.870111,-0.488314,0.05742341,0.03404164,
3.44639,-0.006860733,1.04431,-1.089172,0.8700765,-0.4884054,0.05722716,0.03394389,
3.457367,-0.006814241,1.044246,-1.089261,0.8700482,-0.4884636,0.05717675,0.03391556,
3.468524,-0.006697655,1.044207,-1.089204,0.8701323,-0.4882853,0.05738058,0.03398162,
3.479859,-0.006731272,1.044171,-1.089332,0.8701601,-0.4882312,0.05744469,0.03393994,
3.49133,-0.006622314,1.044039,-1.089342,0.8702397,-0.4881006,0.05743755,0.03378747,
3.501945,-0.006547451,1.043964,-1.089347,0.870335,-0.4879488,0.05728962,0.0337771,
3.513126,-0.006428719,1.043921,-1.089314,0.8704343,-0.4877724,0.05722859,0.0338694,
3.524245,-0.006364346,1.043914,-1.089219,0.8705088,-0.4876636,0.05709421,0.03374577,
3.535229,-0.006240845,1.043877,-1.089064,0.8705784,-0.4876037,0.05672199,0.03344392,
3.546387,-0.006120205,1.043879,-1.088943,0.8706067,-0.487611,0.05646672,0.03302989,
3.55741,-0.006019354,1.043912,-1.088906,0.8706403,-0.4875648,0.0564757,0.03281218,
3.570802,-0.0058918,1.043907,-1.088809,0.8706949,-0.487469,0.05652488,0.03270095,
3.579694,-0.005761147,1.043865,-1.088735,0.8707333,-0.4873702,0.05663668,0.03295763,
3.59076,-0.005731106,1.043817,-1.088592,0.8708034,-0.4872456,0.05659246,0.03302177,
3.601806,-0.005715132,1.04384,-1.088578,0.8708233,-0.4872022,0.05659984,0.0331272,
3.612928,-0.005671978,1.043783,-1.088462,0.8708762,-0.4871082,0.05654333,0.03321457,
3.624179,-0.005676031,1.043783,-1.088267,0.8709162,-0.4870454,0.05643241,0.03327351,
3.6353,-0.005687475,1.043736,-1.088199,0.8709803,-0.486923,0.05642013,0.03340737,
3.646287,-0.005669117,1.043736,-1.088012,0.8709704,-0.4869497,0.05635393,0.03338885,
3.657587,-0.005690098,1.043757,-1.087887,0.8709194,-0.4870208,0.05644152,0.0335338,
3.668981,-0.00568819,1.043783,-1.087741,0.8708826,-0.4870641,0.05657152,0.03364206,
3.680424,-0.005723238,1.043765,-1.087612,0.8708416,-0.4871323,0.05657455,0.03370865,
3.691599,-0.005738258,1.043776,-1.087448,0.8707691,-0.4872428,0.05674681,0.03369583,
3.702989,-0.005753994,1.043803,-1.087316,0.8707536,-0.4872628,0.05673408,0.03382846,
3.71446,-0.005785227,1.04372,-1.087278,0.8707435,-0.4872606,0.05680403,0.03400267,
3.725742,-0.005755901,1.043733,-1.087142,0.8707712,-0.4872009,0.05687403,0.03403157,
3.736975,-0.005806684,1.043743,-1.086932,0.8707761,-0.4871812,0.05710204,0.03380532,
3.748487,-0.005788326,1.043752,-1.086782,0.8707908,-0.4871485,0.05720815,0.03372058,
3.759648,-0.005850315,1.043758,-1.086649,0.8708103,-0.4870977,0.05737136,0.03367393,
3.771075,-0.005898952,1.043735,-1.086513,0.8708725,-0.4869807,0.05747892,0.03357134,
3.782281,-0.00588727,1.043766,-1.086408,0.8708717,-0.4869831,0.05755729,0.03342387,
3.793779,-0.00592041,1.04382,-1.086424,0.8709303,-0.4868898,0.05747114,0.03340358,
3.805093,-0.006028891,1.043763,-1.086357,0.870995,-0.4867823,0.05744663,0.03332475,
3.81641,-0.006087542,1.043774,-1.086254,0.8709979,-0.4867783,0.05736564,0.03344749,
3.827887,-0.006211281,1.043749,-1.086141,0.8709734,-0.4868466,0.05718717,0.03339577,
3.839077,-0.006249189,1.043844,-1.086002,0.8709212,-0.4869635,0.05699442,0.03338394,
3.850381,-0.006289482,1.043921,-1.085937,0.8708697,-0.4870861,0.05685175,0.03318068,
3.861872,-0.006389141,1.044059,-1.085902,0.8708556,-0.4871461,0.05657982,0.03313619,
3.873084,-0.006474972,1.044137,-1.085851,0.8708258,-0.4872035,0.05655321,0.03312045,
3.884352,-0.006517649,1.044233,-1.085866,0.8707967,-0.48728,0.05632801,0.03314428,
3.895539,-0.006531715,1.044226,-1.085794,0.8707644,-0.4873374,0.05641551,0.0329983,
3.906506,-0.006574631,1.044291,-1.085788,0.8707429,-0.4873903,0.05636107,0.03287796,
3.917751,-0.006587744,1.044316,-1.085767,0.8706489,-0.4875674,0.05636966,0.03272737,
3.928861,-0.006489515,1.044335,-1.085858,0.8706387,-0.4875774,0.05646131,0.03269001,
3.94,-0.006472111,1.044319,-1.085885,0.8706768,-0.4874985,0.05650708,0.03277264,
